id,text,label
6041,[CLS] Chest <e1>pain</e1> from <e2>indigestion</e2> feels like an intense burning and is usually accompanied by regurgitation and gas [SEP],7
6042,[CLS] New <e1>skate shoes</e1> have arrived into the <e2>store</e2> [SEP],9
6043,[CLS] U.S. Customs and Border Protection officers stopped a drug-smuggling attempt when they seized a <e1>suitcase</e1> full of <e2>marijuana</e2> [SEP],12
6044,"[CLS] This <e1>course</e1> is part of the master of veterinary public health (MVPH) <e2>programme</e2> at Faculty of Life Sciences, University of Copenhagen, Denmark [SEP]",2
6045,[CLS] The best online advices come from the <e1>websites</e1> that are specialized in <e2>college</e2> and NBA leagues [SEP],13
6046,[CLS] He has been draining the <e1>wetlands</e1> into Federally owned <e2>ditches</e2> [SEP],9
6047,"[CLS] This time, however, another bird joined the <e1>eyrar</e1> of black <e2>swans</e2>, as Dubai-owned subsidiary Dubai World. Oliver Russ. Argonaut Capital Partners [SEP]",6
6048,[CLS] <e1>Presentations</e1> and outputs of the conference have been provided in the conference <e2>proceedings</e2> [SEP],2
6049,"[CLS] A traffic stop for speeding Tuesday afternoon in Troup County led to the seizure of more than $540,000 in <e1>currency</e1> that was hidden in <e2>buckets</e2> of roofing tar [SEP]",11
6050,[CLS] They set the <e1>timer</e1> on the <e2>cooker</e2> for three minutes [SEP],2
6051,"[CLS] It was intermittently wet and dry, and almost always followed with a whine and often a few <e1>tears</e1> from the terrible <e2>pain</e2> [SEP]",7
6052,"[CLS] The mite's <e1>burrows</e1>, fecal matter, proteins and eggs cause itching, <e2>rashes</e2> and sensitivity [SEP]",8
6053,"[CLS] Marcus stabs one of the attackers with a screwdriver and we see the impact, as well as the <e1>victim</e1> painfully removing the <e2>screwdriver</e2> [SEP]",18
6054,[CLS] It also uses the <e1>intranet</e1> to inform staff about <e2>training opportunities</e2> or forthcoming staff events [SEP],0
6055,[CLS] Externally derived <e1>data</e1> were leaked into the <e2>system</e2> [SEP],9
6056,[CLS] A <e1>question</e1> was raised in relation to the partnership <e2>arrangements</e2> in Germany [SEP],13
6057,"[CLS] For a beginner, the layout of piano keys is hard to recognize on a <e1>piano</e1> <e2>keyboard</e2> [SEP]",1
6058,[CLS] The kiosk was placed at a statewide <e1>convention</e1> of science <e2>teachers</e2> and in a high school science classroom [SEP],0
6059,"[CLS] Thus previous scientific estimates had overstated the <e1>devastation</e1> caused by the <e2>asteroid</e2>, since topographic and ecologic factors contributing to the result had not been taken into account [SEP]",7
6060,[CLS] The <e1>pieces</e1> are falling into <e2>place</e2> [SEP],9
6061,[CLS] A <e1>preamble</e1> explains the document's <e2>purpose</e2> and underlying philosophy [SEP],13
6062,[CLS] The analysis <e1>device</e1> instigates the <e2>termination</e2> of the connection [SEP],8
6063,[CLS] They took her address and two years later a <e1>letter</e1> arrived from an <e2>agent</e2> asking if she'd like a part in a big motion picture [SEP],17
6064,[CLS] The local industry was virtually demolished that year as other <e1>agencies</e1> bailed out of a <e2>country</e2> whose business practices were becoming increasingly corrupt and dangerous for foreign executives [SEP],17
6065,[CLS] Kids built forts and tree <e1>houses</e1> in the <e2>woods</e2> out of materials swiped from the construction sites that would eventually render those woods someone's back yard [SEP],0
6066,[CLS] The marketing strategy and <e1>advertising campaign</e1> of the company's <e2>products</e2> are dedicated to bringing back the old traditional glamorous image [SEP],13
6067,[CLS] Either we saw our mothers show <e1>fear</e1> from <e2>bugs</e2> /spiders/cockroaches and learned to fear them irrationally [SEP],7
6068,[CLS] The <e1>point</e1> of the <e2>pen</e2> is in good writing position if the tip is anywhere from A to B [SEP],2
6069,[CLS] This <e1>plane</e1> taxied back from <e2>runway</e2> 22R to business apron after aborted takeoff [SEP],17
6070,[CLS] A <e1>woman</e1> was recovering from a bullet <e2>wound</e2> after she was caught in the cross-fire of a shootout [SEP],0
6071,"[CLS] After birth, which usually takes place in shallow waters, the <e1>mother</e1> suckles her <e2>young</e2> for up to 18 months [SEP]",15
6072,[CLS] <e1>Apricot</e1> <e2>marmalade</e2> is effective in treating emotional indigestion [SEP],18
6073,[CLS] <e1>Plants</e1> obtain a significant reduction in water usage and costs by effectively using conductivity <e2>analysis</e2> [SEP],3
6074,"[CLS] I was digging up the <e1>earth</e1> to throw into the <e2>cradle</e2>, when I turned up a lump of ore about the size of a small walnut, which I knew at once was a piece of gold [SEP]",0
6075,[CLS] So Mary found a pocketknife in the compartment and a straw from her <e1>soda</e1> <e2>drink</e2> now spilled everywhere [SEP],0
6076,[CLS] These four superb performers - and at the end it's almost impossible to believe there have been so few of them - present a wordless show that is like a <e1>circus</e1> of human <e2>dreams</e2> and nightmares [SEP],0
6077,[CLS] The breakthrough came after the <e1>news</e1> that a <e2>sheep</e2> named Dolly was born as the first cloned mammal [SEP],13
6078,[CLS] It is an occasional <e1>publication</e1> reporting recent <e2>events</e2> and activities taking place at the Institute for Agriculture and Trade Policy [SEP],13
6079,[CLS] The <e1>luff</e1> is the leading edge of a <e2>sail</e2> [SEP],2
6080,[CLS] Blood looks very red on the colour <e1>television</e1> <e2>screen</e2> [SEP],1
6081,[CLS] Nielsen released his <e1>insights</e1> into the online <e2>industry</e2> [SEP],9
6082,"[CLS] It's common to get a slight <e1>fever</e1> from <e2>immunizations</e2>, which can make them uncomfortable [SEP]",7
6083,[CLS] They are intentionally sewn larger than the pillow to accommodate for <e1>shrinkage</e1> from <e2>washing</e2> [SEP],7
6084,[CLS] The first workers' <e1>committee</e1> was formed in Yamit <e2>factory</e2> [SEP],17
6085,[CLS] My grandfather's backyard is an absolute <e1>jungle</e1> of old wrecked <e2>cars</e2> [SEP],6
6086,"[CLS] The 50g is hands-down, the absolute best <e1>calculator</e1> for <e2>engineers</e2>, surveyors, and hackers [SEP]",4
6087,[CLS] They planned a meeting where they discussed about this <e1>idea</e1> regarding the <e2>football team</e2> [SEP],13
6088,"[CLS] Neighbours and some parents saw the limbs and head were missing from the body, and its <e1>torso</e1> was in a <e2>suitcase</e2> [SEP]",11
6089,[CLS] A <e1>trawl</e1> through ancient copies of the Herts Advertiser threw up a treasure <e2>trove</e2> of information about the early days of the city's first ever cinema [SEP],0
6090,[CLS] This unwillingness to fund on a secured basis placed stress on the <e1>liquidity</e1> of the <e2>firm</e2> [SEP],0
6091,"[CLS] The small <e1>wheel</e1> of the button <e2>panel</e2> is limited to the range of a button, so you don't have to worry that you turn into another function [SEP]",2
6092,[CLS] The <e1>exhibition</e1> considers tea's mythic <e2>origins</e2> in the hills of southern China [SEP],13
6093,[CLS] Heavy <e1>thunderstorms</e1> caused <e2>cancellation</e2> of races later in the afternoon preventing the Masters Mens fours and Masters Womens and Womens eights from racing [SEP],8
6094,"[CLS] But Pradyumna did not die, even when he was digested in the <e1>belly</e1> of the <e2>fish</e2> [SEP]",2
6095,[CLS] She sold a <e1>gold</e1> <e2>ring</e2> she received as a gift from her company and her old '80s style chains [SEP],0
6096,"[CLS] In fact, in the concerto form, the <e1>soloist</e1> often composed and performed a <e2>cadenza</e2> as a way to express their individual interpretation of the piece [SEP]",15
6097,"[CLS] Actually, the earthquake is largely from a global company that had interests insured in China, whereas the <e1>snowstorm</e1> <e2>losses</e2> are exclusively from a variety of Chinese companies that we had relationships with for some year [SEP]",8
6098,[CLS] The US <e1>troops</e1> are going into a mountain <e2>area</e2> in Pakistan [SEP],9
6099,[CLS] <e1>Scientists</e1> have made batteries and <e2>supercapacitors</e2> with little more than ordinary office paper and some carbon and silver nanomaterials [SEP],15
6100,[CLS] The <e1>bomb</e1> was contained in a large white <e2>truck</e2> and consisted of a fertilizer device wrapped with a detonation cord made from Semtex [SEP],11
6101,[CLS] The three types of bone <e1>cells</e1> in the nasal <e2>turbinates</e2> had characteristic ultrastructural features [SEP],2
6102,[CLS] The o-dichlorobenzene <e1>extractant</e1> was removed into <e2>chlorobenzene</e2> for the first step of rough separation [SEP],9
6103,[CLS] The tumorous <e1>tissue</e1> was sealed in Pyrex <e2>glass tubes</e2> with a gas-oxygen flame and frozen by the procedure described previously [SEP],9
6104,[CLS] The porter passed on the <e1>licence</e1> to the <e2>wife</e2> and the daughter [SEP],9
6105,[CLS] The <e1>pollution</e1> is being spread to <e2>air</e2> rapidly [SEP],9
6106,[CLS] None of the <e1>answers</e1> just popped out of the <e2>computer</e2> [SEP],17
6107,"[CLS] Pierre Cardo, a <e1>deputy</e1> from Chirac's <e2>party</e2>, explained that the most rebellious of ""delinquents"" are ""often products of polygamous families. [SEP]",5
6108,"[CLS] The <e1>car</e1> already has a digital <e2>speedometer</e2> which tracks speed at, yes, precision of 1 kilometer - not 1.3, 1.6, but exactly 1 km [SEP]",1
6109,[CLS] The <e1>reporters</e1> on this project have constructed one of the most comprehensive <e2>explanations</e2> of how the price of this vital infrastructure has spiraled out of control [SEP],15
6110,[CLS] By avoiding or limiting contact with trash the chance of contracting <e1>germs</e1> that lead to <e2>sickness</e2> or disease is decreased [SEP],8
6111,"[CLS] Each <e1>member</e1> takes part in the activity of the whole <e2>organisation</e2> in the same way as the Organisation is responsible for the revolutionary and political activity of each of its members, since they do not act in the political domain without consulting the organisation [SEP]",5
6112,[CLS] The <e1>dialect</e1> spoken in the South Karelian Region of Finland is part of the South Eastern dialects of the Finnish <e2>language</e2> [SEP],0
6113,[CLS] <e1>Climate change</e1> is the topic of the <e2>day</e2> [SEP],0
6114,[CLS] The Rabbit wine <e1>opener</e1> even automatically releases the cork from the <e2>spiral</e2> [SEP],1
6115,"[CLS] A popular kitchen protection is a <e1>rope</e1> of <e2>garlic</e2>, onions or peppers [SEP]",1
6116,[CLS] His promised bride was already in great <e1>peril</e1> from the twisted love of an insane <e2>suitor</e2> [SEP],0
6117,"[CLS] In the years since the ADM scandal of the 1990s, the <e1>calamities</e1> caused by the <e2>subversion</e2> of the food resources of masses of people to the private profit interests of a few has reached new heights [SEP]",7
6118,[CLS] Worker <e1>bees</e1> eating ordinary <e2>honey</e2> live only four to six weeks [SEP],0
6119,"[CLS] The living <e1>vaccine</e1>, caused a sharp <e2>temperature elevation</e2> on the day following the second injection [SEP]",8
6120,"[CLS] Instead, I ran at them, whirling my arms and screeching as loud as a <e1>sedge</e1> of <e2>bitterns</e2> [SEP]",6
6121,"[CLS] Once more he is facing off against the malicious Cobra, who has released a <e1>division</e1> of irresistible <e2>infantrymen</e2> with fierce battle talents [SEP]",6
6122,"[CLS] The executive <e1>committee</e1> is composed of the <e2>president</e2>, vice presidents from the 10 largest affiliates, and nine other vice presidents chosen in consultation [SEP]",6
6123,[CLS] The Philippines' aboriginal <e1>inhabitants</e1> arrived from the Asian <e2>mainland</e2> around 25000 BC [SEP],17
6124,[CLS] An <e1>explosive</e1> was hidden in a <e2>condom</e2> or condom-like bag just below his torso [SEP],11
6125,"[CLS] In a person who already has some neck <e1>tension</e1> from <e2>stress</e2>, such an event can lead to a long-term increase of neck tension [SEP]",7
6126,[CLS] The spices took <e1>pasta</e1> into Moroccan <e2>territory</e2> [SEP],9
6127,[CLS] The first order of business when a patient complains of palpitations is to check whether the <e1>palpitations</e1> are caused by a <e2>heart rhythm</e2> [SEP],7
6128,[CLS] The <e1>book</e1> was misplaced into the wrong <e2>shelf</e2> [SEP],9
6129,[CLS] The <e1>bridge</e1> was moved from its original <e2>location</e2> in an effort to save it [SEP],17
6130,[CLS] We report the second case of ureteropelvic junction <e1>obstruction</e1> after radiofrequency <e2>ablation</e2> that resulted in nephrectomy [SEP],0
6131,"[CLS] The <e1>miscarriages</e1> are caused by one time, non-repeating <e2>genetic problems</e2> [SEP]",7
6132,"[CLS] It found the net aggregate economic benefit to native-born Americans from the enormous <e1>influx</e1> accidentally triggered by the 1965 <e2>immigration</e2> is nugatory-less than $10 billion a year, in an economy of $10 trillion [SEP]",7
6133,[CLS] OSHA regulates that a <e1>forklift</e1> <e2>operator</e2>'s training program have three parts [SEP],4
6134,[CLS] The <e1>backpack</e1> contained a <e2>social security number</e2> and other miscellaneous items [SEP],12
6135,"[CLS] Standing squarely in the way of progressive plans to fortify Marseilles, that magic <e1>grove</e1> of dodonian <e2>oaks</e2>, holly oaks and alder just had to go [SEP]",6
6136,"[CLS] The <e1>joey</e1> leaves the <e2>pouch</e2> for short periods in about nine months of age, but continues to be suckled until it is about 18 months of age [SEP]",17
6137,[CLS] <e1>Engineers</e1> use <e2>computers</e2> to solve a variety of problems ranging from the evaluation of a simple function to solving a system of nonlinear equations [SEP],3
6138,[CLS] Someone leaked the secret <e1>document</e1> to a <e2>journalist</e2> [SEP],9
6139,"[CLS] The <e1>list</e1> was distilled from <e2>conversations</e2> and presentations at IBM's EMEA analyst conference, Analyst Insights 07 [SEP]",17
6140,[CLS] We did an integration of the git-based release <e1>workflow</e1> into the <e2>distribution</e2> [SEP],9
6141,[CLS] The <e1>mice</e1> fell into the <e2>trap</e2> [SEP],9
6142,"[CLS] This is the basic household return, filled in and signed by the <e1>head</e1> of the <e2>household</e2> [SEP]",5
6143,[CLS] Two other <e1>teens</e1> ran into <e2>snags</e2> [SEP],9
6144,"[CLS] Deeply chauvinistic, the <e1>movement</e1> is rooted in an atavistic <e2>sense</e2> of Indian identity that harks back to a mystical time [SEP]",17
6145,[CLS] The <e1>lighting</e1> in the <e2>shop</e2> was dim and the walls were covered with shelves which were covered with shoes [SEP],0
6146,"[CLS] Just then a camel <e1>caravan</e1> of Ishmaelite <e2>merchants</e2> came passing by, on their way to trade in Egypt [SEP]",6
6147,[CLS] These <e1>services</e1> are migrated into the <e2>call</e2> since they require booking facilities [SEP],9
6148,[CLS] Our <e1>microwave</e1> has a <e2>button</e2> for popcorn [SEP],1
6149,[CLS] A small <e1>charm</e1> of seven <e2>goldfinches</e2> bounced in front of the bus [SEP],6
6150,[CLS] The <e1>book</e1> was in a <e2>trunk</e2> full of documents handed over to the archive [SEP],11
6151,[CLS] The <e1>legs</e1> of the <e2>chairs</e2> were designed differently and they were continuously upgraded with new styles and designs [SEP],2
6152,[CLS] This statement threw <e1>people</e1> into <e2>chaos</e2> [SEP],0
6153,[CLS] The overseas department collaborates with the law <e1>department</e1> of the <e2>company</e2> to resolve any legal matters in the field of international trade [SEP],2
6154,"[CLS] The concert closes with the young <e1>composer</e1>'s take on another <e2>aria</e2> from Guilio Cesare, the notoriously tricky Al lampo dell'armi [SEP]",0
6155,[CLS] The <e1>spotter</e1> sweeps the surrounding countryside with a powerful hand-held <e2>lamp</e2> with a tightly focused beam [SEP],3
6156,[CLS] The clinical trials have implanted <e1>cells</e1> into the <e2>patient</e2> [SEP],9
6157,"[CLS] We had a flour bin, I poured <e1>flour</e1> into the <e2>well</e2>, and I stirred it with the bucket [SEP]",9
6158,[CLS] McGee's <e1>talent</e1> stemmed from mother's <e2>teaching</e2> [SEP],7
6159,"[CLS] I make this all the time and replicated a similar <e1>recipe</e1> from a wonderful wonderful <e2>restaurant</e2> in Paducah, KY [SEP]",17
6160,[CLS] Harbor Beach man pleads in <e1>case</e1> that stemmed from dog <e2>attack</e2> on tot [SEP],7
6161,[CLS] <e1>Antibodies</e1> introduced into living <e2>cells</e2> by red cell ghosts are functionally stable in the cytoplasm of the cells [SEP],9
6162,[CLS] Many people gamble away their rent and grocery money just to take a chance on a <e1>leash</e1> of <e2>greyhounds</e2> chasing a mechanical rabbit [SEP],6
6163,"[CLS] Ibsen's <e1>work</e1> examined the <e2>realities</e2> that lay behind many facades, possessing a revelatory nature that was disquieting to many contemporaries [SEP]",13
6164,[CLS] This morning while shoveling snow a commotion caused me to look up and see that a small <e1>pandemonium</e1> of <e2>monk parrots</e2> had chased away all the cardinals from our bird feeder [SEP],6
6165,[CLS] NASA paid a private company which carried <e1>astronauts</e1> into <e2>orbit</e2> [SEP],9
6166,"[CLS] The <e1>band</e1> first reached the charts with the <e2>song</e2> ""Touch My Light"" in the late spring of 1993, receiving major airplay on mainstream radio stations [SEP]",15
6167,[CLS] The younger <e1>female</e1> got out rather easily from the <e2>cuffs</e2> and massaged her wrists [SEP],0
6168,[CLS] The animal control released a wild <e1>leopard</e1> into the <e2>wild</e2> [SEP],9
6169,[CLS] <e1>Sinusitis</e1> and tinnitus cause stress or <e2>anxiety</e2> [SEP],8
6170,[CLS] La Nicchia's <e1>lemon</e1> <e2>marmalade</e2> is a sublime addition to any vinaigrette or fish marinade [SEP],18
6171,[CLS] They have poured <e1>millions</e1> into these <e2>projects</e2> [SEP],9
6172,[CLS] The hand-cranked <e1>churn</e1> produced smoother <e2>ice cream</e2> than the pot freezer and did it quicker [SEP],0
6173,"[CLS] As part of their class, titled ""Sustainable Building Design,"" the students analyze the <e1>components</e1> of the <e2>building</e2> that play a role in the structure's environmental impact, such as insulation, water usage and drainage, and the heating, ventilation and air conditioning (HVAC) system [SEP]",2
6174,[CLS] British <e1>scientists</e1> have created human <e2>sperm</e2> using stem cells in a medical first that could revolutionise fertility treatment [SEP],15
6175,[CLS] It is the way of <e1>deliverance</e1> from vicious <e2>cycles</e2> of anger and insult [SEP],0
6176,"[CLS] Lake St. Lucia, Africa's largest estuary, is home to the greatest <e1>congregation</e1> of <e2>hippos</e2> and crocodiles in South Africa [SEP]",6
6177,"[CLS] The cool <e1>fog</e1> of the summer morning had inundated the fabric of the blimp's coverings with excess <e2>moisture</e2>, adding additional weight to the aircraft [SEP]",8
6178,[CLS] The movie represents the only film <e1>soundtrack</e1> by the seminal Los Angeles punk rock <e2>band</e2> [SEP],16
6179,[CLS] The <e1>kids</e1> dug into the Baked Ziti with <e2>gusto</e2> [SEP],0
6180,"[CLS] The <e1>campaign</e1> is part of the European e-Inclusion <e2>initiative</e2>, which seeks to build on all existing e-Inclusion activities and identify synergies between them and improvements in overall e-Inclusion impact [SEP]",2
6181,[CLS] The <e1>perturbations</e1> caused by the substorm related field-aligned <e2>currents</e2> are most notable in the east-west deflections of the geosynchronous magnetic field [SEP],7
6182,[CLS] After 1890 the <e1>house</e1> was moved from its original <e2>location</e2> to the complex of outbuildings next to the present Ross home [SEP],17
6183,"[CLS] In the process, they initiated the establishment of the tirailleurs senegalais, the first <e1>battalion</e1> of Senegalese <e2>infantrymen</e2> in 1857 [SEP]",6
6184,"[CLS] In both course offerings, all except one student completed the <e1>questionnaire</e1> designed by the university <e2>coordinators</e2> [SEP]",16
6185,[CLS] The program featured <e1>clips</e1> from 1950's <e2>television</e2> and interviews with game show stars [SEP],17
6186,[CLS] GolTV's unique offering positions it in the highly competitive US media market as the only TV <e1>channel</e1> devoted exclusively to <e2>soccer</e2> [SEP],13
6187,[CLS] It took the <e1>mechanic</e1> less than 10 seconds (no exaggeration) to fix the lock with a <e2>screwdriver</e2> [SEP],3
6188,[CLS] This public <e1>debate</e1> has been reflected in widely advertised <e2>series</e2> in the popular magazines and by numerous analysts [SEP],14
6189,[CLS] Xanax works by changing brain <e1>chemicals</e1> that cause stress and <e2>anxiety</e2> [SEP],8
6190,[CLS] The <e1>handgun</e1> was discovered inside a sealed Velcro <e2>pocket</e2> on the front driver's seat [SEP],11
6191,[CLS] Brightly colored honey dipper beads and chunky disk <e1>rings</e1> make up this all wood foot <e2>toy</e2> [SEP],2
6192,[CLS] These children have given up everything - all they own now is a <e1>suitcase</e1> with <e2>clothes</e2> in it [SEP],12
6193,"[CLS] However several species of <e1>fungi</e1>, insect, and bacteria cause <e2>mortality</e2> or reduced growth of the tree [SEP]",8
6194,[CLS] The <e1>replies</e1> are posted to all <e2>groups</e2> [SEP],9
6195,"[CLS] The <e1>cockpit</e1> accommodated a <e2>crew</e2> of three, including pilot, radar operator, and sensor operator [SEP]",0
6196,"[CLS] <e1>Rye</e1> <e2>flour</e2> was found to contain only one glutelin, which separated at 3 per cent of saturation with ammonium sulfate [SEP]",18
6197,[CLS] Pee Dee Academy girls basketball coach Jerry Coleman placed the <e1>quote</e1> in a <e2>spot</e2> where he was sure all of his players could see it [SEP],9
6198,[CLS] Viral DNA forms in the <e1>livers</e1> of <e2>ducks</e2> transfected with mutant genomes [SEP],2
6199,[CLS] The <e1>painter</e1>'s <e2>marks</e2> represent the story of a hunt or a great war; my symbols represent the story of a problem and its solution [SEP],15
6200,[CLS] The author clearly got a great deal of <e1>pleasure</e1> from the <e2>work</e2> and did not allow his vast amount of material to force him into shallow generalizations [SEP],7
6201,"[CLS] General information about the <e1>infection</e1> caused by the <e2>bacteria</e2> called Salmonella, when food is eaten raw or undercooked [SEP]",7
6202,"[CLS] All the <e1>profits</e1> from the <e2>books</e2> listed below are donated to the Norman Historic Preservation Program, Inc. (NHPP) to be used toward the renovation of the old Norman High School as a children's educational center and museum [SEP]",7
6203,"[CLS] <e1>Physical geography</e1> examines the <e2>natural environment</e2> and how the climate, vegetation & life, soil, water, and landforms are produced and interact [SEP]",0
6204,[CLS] This <e1>code</e1> constructs a triangle from a set of three <e2>lines</e2> [SEP],3
6205,[CLS] The target is semantically a <e1>tree</e1> that is constructed from <e2>elements</e2> of terminal and non-terminal nodes represented through lists and symbols [SEP],1
6206,[CLS] My <e1>home</e1> is a part of homeowner's <e2>association</e2> [SEP],5
6207,[CLS] Recently the <e1>man</e1> was put into an Interpol red flag <e2>list</e2> [SEP],0
6208,"[CLS] In the 1940s and 50s the empty canal was used by a chemical and plastics company to dump nearly 20,000 tons (c.18,000 metric tons) of toxic waste; the <e1>waste</e1> was sealed in <e2>metal drums</e2> in a manner that has since been declared illegal [SEP]",11
6209,[CLS] Young people from Bridgend made this animated <e1>film</e1> to highlight the <e2>dangers</e2> of forest fires [SEP],13
6210,[CLS] The <e1>pouch</e1> is a distinguishing feature of female <e2>marsupials</e2> (and rarely in the males as in the water opossum and the extinct Thylacine) [SEP],2
6211,[CLS] But nothing prepared her for the day when a <e1>surfeit</e1> of 10 baby <e2>skunks</e2> popped their heads out of the hole and began scurrying about with their mommy [SEP],6
6212,[CLS] We started the scholarship and then formed a <e1>committee</e1> of employees who drafted the <e2>guidelines</e2> of what we wanted to do with it [SEP],15
6213,"[CLS] Despite previous <e1>statements</e1> asserting their <e2>innocence</e2>, both Titus and Ryan pleaded guilty to various charges on May 30 [SEP]",13
6214,[CLS] Gaza following the widespread <e1>destruction</e1> caused by the Israeli <e2>invasion</e2> [SEP],7
6215,[CLS] The ragtag cast evinces as much harmony as a <e1>clutter</e1> of alley <e2>cats</e2> in your backyard [SEP],6
6216,"[CLS] In 2006, the International Astronomical Union officially adopted a <e1>resolution</e1> defining <e2>planets</e2> within the Solar System [SEP]",13
6217,[CLS] The <e1>continent</e1> has sunk into deep economic <e2>abyss</e2> [SEP],0
6218,"[CLS] Meanwhile, the <e1>speech</e1> pointed out that the scientific <e2>innovation</e2> is the only way to develop [SEP]",13
6219,"[CLS] For years, <e1>adventurers</e1> from across the Prime Realms have journeyed into those dark <e2>depths</e2> seeking glory and wealth [SEP]",9
6220,[CLS] FIG. 1 is a front perspective view of a <e1>pants</e1> <e2>pocket</e2> showing my new design [SEP],1
6221,[CLS] <e1>Investigations</e1> are under way to establish the <e2>identity</e2> of human remains found by police in woodland in Surrey [SEP],0
6222,[CLS] The House has postponed the <e1>vote</e1> to <e2>tomorrow</e2> [SEP],9
6223,[CLS] The majority of <e1>tree</e1> feeder <e2>roots</e2> are located in the top four to eight inches of soil [SEP],1
6224,[CLS] The <e1>gas</e1> is blown into the molten <e2>metal</e2> through a gas blast nozzle in a refining furnace [SEP],9
6225,[CLS] The <e1>hole</e1> has been caused by the <e2>accumulation</e2> of dust into planets like Earth [SEP],7
6226,[CLS] I managed to squeeze decent <e1>photos</e1> out of an <e2>iPhone</e2> [SEP],0
6227,[CLS] Sigmoid colon <e1>diverticulitis</e1> is the most common cause of acute <e2>pain</e2> in the left lower abdomen in older adults [SEP],8
6228,"[CLS] The relative <e1>calm</e1> produced by the Shia <e2>ceasefire</e2> has coincided with what the CIA is now calling the ""near strategic defeat"" of al-Qaeda in Iraq [SEP]",8
6229,[CLS] The <e1>president</e1> surprised world leaders with a <e2>joke</e2> about his poor record on the environment as he left the G8 summit in Japan [SEP],15
6230,"[CLS] I am a semi-professional myself and I also have a small <e1>hug</e1> of <e2>teddy bears</e2>, but the photos that Marc Hoberman made of these bears are really fantastic [SEP]",6
6231,"[CLS] The <e1>auction</e1> started at the ungodly <e2>hour</e2> of 10 am, which I'm guessing ensures no one will show up after hitting the bars and bid drunk [SEP]",0
6232,"[CLS] We are aware that <e1>acne</e1> or pimples are caused by <e2>hormonal imbalance</e2>, improper skin care or bad eating habits [SEP]",7
6233,[CLS] In March 1997 a scientific <e1>conference</e1> was held on the topic of <e2>prevention</e2> and health promotion [SEP],13
6234,"[CLS] By contrast, the <e1>robot</e1> lets the <e2>operator</e2> just queue raw stock and walk away, returning later to pick up completed parts in the unload queue [SEP]",4
6235,[CLS] A <e1>suitcase</e1> with a <e2>bomb</e2> in it is carried around [SEP],12
6236,[CLS] My grandmother is beautiful too but she has a lot of <e1>wrinkles</e1> from the <e2>sun</e2> [SEP],7
6237,"[CLS] Originally, the <e1>buttonhole</e1> accommodated a <e2>button</e2> sewn to the underside of the opposite lapel, thus allowing a man to button all the way up in brisk weather [SEP]",0
6238,[CLS] Britain's oldest surviving human <e1>brain</e1> was discovered inside a decapitated <e2>skull</e2> placed in a small pit near York [SEP],11
6239,"[CLS] He established a new administrative system, sent a regiment of regular troops which quelled the lroquois, and then invested vast sums in economicdevelopment, establishing new industries such as lumbering and shipbuilding and subsidizing the immigration of skilled and unskilled labor, and marriageable girls for the <e1>superfluity</e1> of <e2>bachelors</e2> [SEP]",0
6240,[CLS] You store the <e1>information</e1> in the <e2>variable</e2> in your source code [SEP],0
6241,[CLS] The eight-part <e1>serial</e1> was a historical drama set in ancient Egypt and charted the ruling <e2>dynasty</e2> of the Cleopatras [SEP],13
6242,[CLS] The device operates as follows: The flowing medium presses against the <e1>paddle</e1> of the KOBOLD flow <e2>switch</e2> [SEP],2
6243,[CLS] The Republican Party of Pennsylvania has a strong <e1>slate</e1> of endorsed judicial <e2>candidates</e2> running for statewide office [SEP],6
6244,[CLS] The confrontation between Martyn and Liz earlier ended with a <e1>struggle</e1> that resulted in Martyn's <e2>drowning</e2> [SEP],8
6245,[CLS] His <e1>scepticism</e1> in regard to the <e2>liberal reforms</e2> of the sixties made him very unpopular among the more progressive writers of that time [SEP],0
6246,[CLS] The <e1>researcher</e1> started the slide show with a blue <e2>slide</e2> showing an overview of all episodes of the task and left the adolescent alone [SEP],3
6247,[CLS] He noticed that this black substance was also on the <e1>lid</e1> of the cracked stone <e2>casing</e2> [SEP],2
6248,"[CLS] The Lancet study already demonstrated that, as of July 2006, the <e1>deaths</e1> caused by the U.S. <e2>invasion</e2> of Iraq rivaled the death toll of the 1994 Rwandan genocide [SEP]",7
6249,[CLS] <e1>Characters</e1> native to the African continent have been depicted in <e2>comics</e2> since the beginnings of the modern comic strip [SEP],14
6250,[CLS] The two <e1>pillars</e1> of the <e2>temple</e2> reinforce the theme of polarity [SEP],2
6251,[CLS] The <e1>letter</e1> was in a <e2>chest</e2> downstairs in the Kitchen area [SEP],11
6252,[CLS] This comment refers to the <e1>author</e1>'s <e2>reply</e2> [SEP],15
6253,[CLS] We sent the <e1>string</e1> to the <e2>webserver</e2> [SEP],9
6254,[CLS] A 3-year-old boy sustains a chemical <e1>burn</e1> after the <e2>spilling</e2> of bleach onto his lower extremities [SEP],7
6255,"[CLS] In the Fifties, they developed a <e1>technique</e1> for treating blood with <e2>ozone</e2> called 'major autohemotherapy' [SEP]",0
6256,"[CLS] From 1972 through 2000, Cassioli's design (or a slight modification) remained on the obverse with a custom <e1>design</e1> by the host <e2>city</e2> on the reverse [SEP]",16
6257,"[CLS] Here at Flamingo Gardens we are proud to have the most prolific <e1>romp</e1> of river <e2>otters</e2> in the world, and romp they do [SEP]",6
6258,[CLS] A <e1>writer</e1> who lives in Salt Lake City has recently completed a <e2>memoir</e2> about her experiences as a Mormon missionary [SEP],15
